ro_number,store_code,open_date,close_date,advisor_id,technician_id,pay_type,ro_type,labor_hours,labor_sales,parts_sales
944050,CR4,2026-08-15,2026-08-15,1076,1080,C,repair,2.3,367.67,302.82
944051,CR4,2026-08-15,2026-08-15,1076,1082,C,recall,1.7,284.52,255.34
944052,CR4,2026-08-15,2026-08-15,1077,1084,C,maintenance,3.1,526.93,326.85
944053,CR1,2026-08-17,2026-08-19,1009,1016,W,repair,3.5,472.31,359.19
944054,CR1,2026-08-17,2026-08-17,1011,1018,I,internal_recon,2.5,224.70,246.07
944055,CR1,2026-08-17,2026-08-17,1009,1016,W,repair,2.9,406.64,313.14
944056,CR1,2026-08-17,2026-08-17,1011,1017,I,internal_recon,1.2,110.78,91.16
944057,CR1,2026-08-17,2026-08-18,1009,1019,C,maintenance,0.3,49.08,49.52
944058,CR1,2026-08-17,2026-08-17,1009,1018,W,maintenance,2.4,311.45,304.88
944059,CR1,2026-08-17,2026-08-17,1009,1018,W,maintenance,2.0,270.58,0.00
944060,CR1,2026-08-17,2026-08-17,1009,1017,C,maintenance,2.2,357.39,335.78
944061,CR1,2026-08-17,2026-08-17,1011,1017,C,maintenance,0.9,152.92,126.79
944062,CR1,2026-08-17,2026-08-17,1012,1019,W,maintenance,2.9,379.17,347.17
944063,CR1,2026-08-17,2026-08-17,1011,1017,W,maintenance,2.1,277.74,194.41
944064,CR1,2026-08-17,2026-08-17,1011,1018,W,repair,1.8,238.30,256.15
944065,CR1,2026-08-17,2026-08-17,1009,1017,W,repair,1.5,208.50,213.64
944066,CR1,2026-08-17,2026-08-17,1012,1018,C,recall,1.3,208.46,189.96
944067,CR1,2026-08-17,2026-08-18,1011,1018,W,repair,2.0,266.57,230.80
944068,CR1,2026-08-17,2026-08-17,1009,1019,W,repair,1.3,178.16,201.99
944069,CR1,2026-08-17,2026-08-17,1009,1019,C,maintenance,2.5,437.69,427.61
944070,CR1,2026-08-17,2026-08-17,1011,1019,C,repair,2.4,413.61,0.00
944071,CR1,2026-08-17,2026-08-17,1012,1018,C,maintenance,1.8,304.51,262.66
944072,CR1,2026-08-17,2026-08-17,1011,1017,I,internal_recon,2.3,205.32,162.52
944073,CR1,2026-08-17,2026-08-17,1011,1018,C,repair,1.2,194.17,161.43
944074,CR1,2026-08-17,2026-08-17,1012,1016,W,maintenance,1.7,239.58,248.05
944075,CR1,2026-08-17,2026-08-17,1012,1016,C,internal_recon,2.8,454.85,399.37
944076,CR1,2026-08-17,2026-08-17,1012,1019,W,maintenance,3.0,387.18,0.00
944077,CR1,2026-08-17,2026-08-17,1009,1019,C,internal_recon,2.6,449.22,503.76
944078,CR1,2026-08-17,2026-08-18,1009,1016,C,maintenance,0.8,132.48,134.33
944079,CR1,2026-08-17,2026-08-22,1009,1018,C,repair,0.3,49.72,34.53
944080,CR1,2026-08-17,2026-08-17,1011,1016,C,maintenance,1.6,269.67,283.15
944081,CR1,2026-08-17,2026-08-22,1009,1019,W,repair,1.8,232.01,0.00
944082,CR1,2026-08-17,2026-08-17,1009,1018,I,internal_recon,1.8,166.98,134.54
944083,CR1,2026-08-17,2026-08-17,1009,1019,C,repair,1.0,162.63,189.34
944084,CR1,2026-08-17,2026-08-17,1011,1016,W,recall,1.0,131.09,92.58
944085,CR1,2026-08-17,2026-08-17,1009,1018,C,maintenance,2.7,429.35,527.56
944086,CR1,2026-08-17,2026-08-17,1012,1016,C,maintenance,1.2,209.32,233.80
944087,CR1,2026-08-17,2026-08-17,1012,1019,C,maintenance,1.0,161.36,116.00
944088,CR1,2026-08-17,2026-08-17,1009,1017,C,recall,1.7,295.23,230.94
944089,CR1,2026-08-17,2026-08-17,1011,1018,C,repair,3.8,655.42,822.75
944090,CR1,2026-08-17,2026-08-17,1011,1017,I,internal_recon,1.8,173.35,190.99
944091,CR1,2026-08-17,2026-08-17,1011,1018,C,maintenance,2.5,413.99,388.54
944092,CR1,2026-08-17,2026-08-17,1009,1018,W,maintenance,1.7,218.25,238.38
944093,CR1,2026-08-17,2026-08-17,1011,1018,C,repair,1.8,285.22,172.09
944094,CR2,2026-08-17,2026-08-18,1028,1033,C,repair,0.9,145.97,138.63
944095,CR2,2026-08-17,2026-08-17,1029,1035,C,maintenance,0.3,49.68,53.17
944096,CR2,2026-08-17,2026-08-18,1030,1031,C,repair,2.5,418.03,431.22
944097,CR2,2026-08-17,2026-08-17,1029,1031,C,maintenance,2.1,333.54,319.36
944098,CR2,2026-08-17,2026-08-17,1029,1035,C,recall,2.5,399.31,339.12
944099,CR2,2026-08-17,2026-08-17,1028,1031,I,internal_recon,1.6,150.85,173.85
944100,CR2,2026-08-17,2026-08-17,1028,1032,C,maintenance,0.6,96.23,108.39
944101,CR2,2026-08-17,2026-08-17,1030,1034,I,internal_recon,1.8,160.99,0.00
944102,CR2,2026-08-17,2026-08-17,1030,1032,I,internal_recon,0.6,61.18,53.38
944103,CR2,2026-08-17,2026-08-17,1029,1031,I,repair,2.6,258.29,218.76
944104,CR2,2026-08-17,2026-08-17,1030,1033,C,maintenance,2.5,432.44,340.32
944105,CR2,2026-08-17,2026-08-17,1029,1032,C,maintenance,2.4,405.58,246.04
944106,CR2,2026-08-17,2026-08-17,1028,1032,W,maintenance,1.4,182.31,232.80
944107,CR2,2026-08-17,2026-08-17,1028,1031,W,internal_recon,1.6,210.79,249.94
944108,CR2,2026-08-17,2026-08-17,1030,1033,C,internal_recon,1.9,315.19,269.42
944109,CR2,2026-08-17,2026-08-17,1029,1034,C,recall,2.5,428.69,344.11
944110,CR2,2026-08-17,2026-08-17,1029,1035,C,repair,0.7,114.95,123.60
944111,CR2,2026-08-17,2026-08-18,1029,1035,W,maintenance,2.2,310.83,343.01
944112,CR2,2026-08-17,2026-08-17,1030,1032,W,repair,0.8,110.36,102.41
944113,CR2,2026-08-17,2026-08-17,1028,1033,C,internal_recon,0.3,52.21,58.95
944114,CR2,2026-08-17,2026-08-17,1029,1033,W,repair,2.7,359.13,419.16
944115,CR2,2026-08-17,2026-08-17,1030,1035,W,repair,1.8,242.84,283.01
944116,CR2,2026-08-17,2026-08-17,1030,1033,C,recall,1.3,217.30,145.04
944117,CR2,2026-08-17,2026-08-22,1029,1032,C,maintenance,1.7,287.46,361.42
944118,CR2,2026-08-17,2026-08-17,1030,1034,W,repair,2.4,332.11,222.23
944119,CR2,2026-08-17,2026-08-17,1030,1031,W,repair,2.5,347.03,408.56
944120,CR2,2026-08-17,2026-08-17,1028,1033,W,repair,1.3,177.66,112.74
944121,CR3,2026-08-17,2026-08-22,1052,1060,C,recall,1.4,240.95,228.71
944122,CR3,2026-08-17,2026-08-17,1053,1061,C,maintenance,2.6,422.21,409.53
944123,CR3,2026-08-17,2026-08-19,1050,1061,C,maintenance,1.7,291.25,250.15
944124,CR3,2026-08-17,2026-08-17,1051,1059,C,recall,2.5,437.35,396.51
944125,CR3,2026-08-17,2026-08-17,1050,1058,C,repair,1.3,211.96,0.00
944126,CR3,2026-08-17,2026-08-18,1049,1060,I,internal_recon,1.1,110.00,81.80
944127,CR3,2026-08-17,2026-08-19,1051,1056,W,maintenance,2.3,296.20,272.95
944128,CR3,2026-08-17,2026-08-22,1052,1061,C,maintenance,2.4,388.57,0.00
944129,CR3,2026-08-17,2026-08-17,1053,1054,W,maintenance,1.0,134.61,122.10
944130,CR3,2026-08-17,2026-08-17,1049,1059,W,maintenance,0.5,64.74,46.48
944131,CR3,2026-08-17,2026-08-17,1050,1057,C,internal_recon,0.8,129.36,147.31
944132,CR3,2026-08-17,2026-08-17,1049,1055,C,maintenance,0.3,51.40,48.21
944133,CR3,2026-08-17,2026-08-17,1050,1057,C,maintenance,3.1,541.75,0.00
944134,CR3,2026-08-17,2026-08-19,1051,1059,C,repair,1.9,317.08,296.73
944135,CR3,2026-08-17,2026-08-17,1050,1059,W,maintenance,1.9,249.34,216.60
944136,CR3,2026-08-17,2026-08-18,1053,1058,W,repair,3.5,467.15,458.15
944137,CR3,2026-08-17,2026-08-17,1052,1059,I,internal_recon,0.4,37.60,43.12
944138,CR3,2026-08-17,2026-08-17,1051,1060,W,recall,2.6,343.41,360.67
944139,CR3,2026-08-17,2026-08-17,1049,1059,C,internal_recon,0.8,127.50,110.81
944140,CR3,2026-08-17,2026-08-17,1050,1059,C,internal_recon,2.8,459.63,554.00
944141,CR3,2026-08-17,2026-08-17,1049,1055,W,maintenance,0.4,53.08,65.26
944142,CR3,2026-08-17,2026-08-17,1053,1062,C,maintenance,0.3,52.68,0.00
944143,CR3,2026-08-17,2026-08-17,1053,1055,W,internal_recon,1.6,211.44,221.07
944144,CR3,2026-08-17,2026-08-17,1050,1055,C,repair,2.6,418.77,363.13
944145,CR3,2026-08-17,2026-08-17,1050,1060,C,maintenance,0.6,99.49,63.43
944146,CR3,2026-08-17,2026-08-17,1051,1059,W,internal_recon,2.6,333.09,427.52
944147,CR3,2026-08-17,2026-08-17,1051,1061,C,maintenance,1.2,191.71,235.05
944148,CR3,2026-08-17,2026-08-17,1050,1056,C,maintenance,1.0,160.66,155.96
944149,CR3,2026-08-17,2026-08-17,1052,1059,I,internal_recon,1.1,101.36,66.06
944150,CR3,2026-08-17,2026-08-17,1051,1059,W,maintenance,1.4,185.76,187.64
944151,CR3,2026-08-17,2026-08-18,1050,1058,C,maintenance,0.8,140.69,95.24
944152,CR3,2026-08-17,2026-08-18,1051,1059,C,internal_recon,0.7,116.60,84.24
944153,CR3,2026-08-17,2026-08-17,1053,1060,W,internal_recon,1.3,167.10,142.34
944154,CR3,2026-08-17,2026-08-17,1052,1054,W,maintenance,3.1,435.89,492.92
944155,CR3,2026-08-17,2026-08-17,1051,1057,C,maintenance,1.8,293.68,377.81
944156,CR3,2026-08-17,2026-08-17,1051,1055,C,maintenance,2.0,321.29,346.77
944157,CR3,2026-08-17,2026-08-17,1051,1056,I,internal_recon,0.3,30.02,29.67
944158,CR3,2026-08-17,2026-08-17,1053,1061,I,internal_recon,2.4,239.12,306.61
944159,CR3,2026-08-17,2026-08-17,1049,1055,W,maintenance,2.4,315.11,395.57
944160,CR3,2026-08-17,2026-08-17,1050,1056,C,maintenance,1.8,299.22,247.52
944161,CR3,2026-08-17,2026-08-17,1052,1061,C,repair,2.2,365.49,463.81
944162,CR3,2026-08-17,2026-08-18,1053,1055,C,internal_recon,2.0,350.57,308.54
944163,CR3,2026-08-17,2026-08-17,1052,1061,C,maintenance,1.8,300.20,233.18
944164,CR3,2026-08-17,2026-08-17,1050,1056,I,internal_recon,2.4,238.42,283.62
944165,CR3,2026-08-17,2026-08-19,1049,1055,C,maintenance,1.4,239.48,149.54
944166,CR3,2026-08-17,2026-08-17,1051,1057,C,repair,2.1,369.07,230.28
944167,CR3,2026-08-17,2026-08-17,1052,1055,C,repair,2.3,370.24,411.03
944168,CR3,2026-08-17,2026-08-19,1052,1056,C,repair,1.1,182.96,221.20
944169,CR3,2026-08-17,2026-08-17,1049,1057,I,internal_recon,1.5,139.71,153.95
944170,CR3,2026-08-17,2026-08-17,1052,1060,C,recall,2.2,368.54,350.52
944171,CR3,2026-08-17,2026-08-17,1050,1060,C,repair,2.0,326.96,360.59
944172,CR3,2026-08-17,2026-08-17,1051,1058,I,internal_recon,0.5,48.86,57.36
944173,CR3,2026-08-17,2026-08-17,1051,1057,W,maintenance,2.8,380.29,270.51
944174,CR3,2026-08-17,2026-08-17,1052,1062,C,repair,1.6,261.42,241.84
944175,CR3,2026-08-17,2026-08-17,1050,1055,C,maintenance,2.6,455.16,408.81
944176,CR3,2026-08-17,2026-08-22,1053,1056,C,maintenance,1.9,322.18,0.00
944177,CR3,2026-08-17,2026-08-17,1049,1062,I,repair,1.5,141.45,0.00
944178,CR3,2026-08-17,2026-08-17,1053,1057,C,repair,1.1,182.27,182.83
944179,CR4,2026-08-17,2026-08-19,1074,1084,C,maintenance,1.5,261.62,314.45
944180,CR4,2026-08-17,2026-08-17,1076,1078,C,maintenance,1.0,165.15,150.15
944181,CR4,2026-08-17,2026-08-22,1076,1078,C,maintenance,2.9,491.38,397.42
944182,CR4,2026-08-17,2026-08-22,1077,1078,I,repair,2.5,237.13,239.64
944183,CR4,2026-08-17,2026-08-17,1076,1078,I,maintenance,1.2,105.96,128.05
944184,CR4,2026-08-17,2026-08-17,1074,1082,C,maintenance,1.6,266.33,254.94
944185,CR4,2026-08-17,2026-08-18,1077,1081,C,maintenance,2.0,347.57,289.32
944186,CR4,2026-08-17,2026-08-17,1076,1080,C,maintenance,1.7,290.10,0.00
944187,CR4,2026-08-17,2026-08-17,1077,1079,I,internal_recon,1.6,162.31,195.15
944188,CR4,2026-08-17,2026-08-17,1077,1080,C,recall,2.4,416.49,438.19
944189,CR4,2026-08-17,2026-08-17,1074,1084,C,internal_recon,0.3,48.32,40.24
944190,CR4,2026-08-17,2026-08-17,1074,1084,I,internal_recon,1.5,151.87,160.73
944191,CR4,2026-08-17,2026-08-17,1074,1082,C,maintenance,1.7,272.59,0.00
944192,CR4,2026-08-17,2026-08-17,1077,1079,W,repair,1.2,163.76,104.65
944193,CR4,2026-08-17,2026-08-17,1077,1084,C,internal_recon,2.1,347.47,449.13
944194,CR4,2026-08-17,2026-08-22,1074,1084,C,maintenance,2.3,401.01,395.27
944195,CR4,2026-08-17,2026-08-17,1074,1079,W,repair,2.5,327.86,284.35
944196,CR4,2026-08-17,2026-08-18,1077,1079,C,repair,2.7,470.19,436.54
944197,CR4,2026-08-17,2026-08-22,1074,1079,I,internal_recon,1.7,166.33,122.09
944198,CR4,2026-08-17,2026-08-17,1077,1080,W,maintenance,2.0,265.03,0.00
944199,CR4,2026-08-17,2026-08-17,1074,1079,C,repair,2.1,351.04,258.56
944200,CR4,2026-08-17,2026-08-17,1076,1082,W,maintenance,0.7,97.89,62.27
944201,CR4,2026-08-17,2026-08-17,1074,1078,C,maintenance,1.5,251.04,0.00
944202,CR4,2026-08-17,2026-08-17,1077,1079,W,internal_recon,0.7,94.01,94.72
944203,CR4,2026-08-17,2026-08-17,1074,1080,C,maintenance,0.7,113.50,132.99
944204,CR4,2026-08-17,2026-08-18,1076,1084,W,internal_recon,0.3,39.31,27.18
944205,CR4,2026-08-17,2026-08-17,1076,1080,C,repair,1.1,182.66,230.00
944206,CR4,2026-08-17,2026-08-17,1077,1078,C,repair,1.4,223.70,251.42
944207,CR4,2026-08-17,2026-08-17,1077,1081,I,internal_recon,1.2,110.25,85.18
944208,CR4,2026-08-17,2026-08-17,1076,1080,W,recall,2.8,371.35,0.00
944209,CR4,2026-08-17,2026-08-17,1074,1082,W,repair,0.3,38.60,0.00
944210,CR4,2026-08-17,2026-08-18,1077,1080,C,repair,1.0,171.42,127.23
944211,CR4,2026-08-17,2026-08-17,1076,1081,I,internal_recon,1.6,153.29,0.00
944212,CR4,2026-08-17,2026-08-17,1077,1078,C,maintenance,2.4,402.42,262.01
944213,CR4,2026-08-17,2026-08-17,1076,1080,W,maintenance,2.2,308.36,281.44
944214,CR4,2026-08-17,2026-08-17,1074,1081,C,repair,0.4,63.85,57.42
944215,CR4,2026-08-17,2026-08-17,1074,1081,C,recall,1.2,191.18,235.52
944216,CR4,2026-08-17,2026-08-17,1076,1082,C,repair,0.7,114.29,148.03
944217,CR4,2026-08-17,2026-08-17,1074,1082,C,maintenance,1.0,158.63,147.76
944218,CR4,2026-08-17,2026-08-17,1074,1084,C,internal_recon,0.7,113.18,121.82
944219,CR4,2026-08-17,2026-08-17,1077,1082,I,internal_recon,1.1,101.03,79.50
944220,CR1,2026-08-18,2026-08-18,1009,1018,C,maintenance,1.5,251.76,244.81
944221,CR1,2026-08-18,2026-08-19,1011,1019,C,repair,1.8,314.74,397.47
944222,CR1,2026-08-18,2026-08-19,1009,1017,I,internal_recon,0.9,87.00,59.28
944223,CR1,2026-08-18,2026-08-18,1012,1018,C,maintenance,1.1,186.99,222.44
944224,CR1,2026-08-18,2026-08-18,1012,1017,C,repair,0.3,52.23,0.00
944225,CR1,2026-08-18,2026-08-19,1009,1016,C,repair,2.6,435.05,371.33
944226,CR1,2026-08-18,2026-08-19,1011,1019,W,repair,2.4,319.26,248.70
944227,CR1,2026-08-18,2026-08-18,1009,1018,C,internal_recon,1.4,245.50,280.11
944228,CR1,2026-08-18,2026-08-18,1011,1016,C,repair,2.3,377.49,346.61
944229,CR1,2026-08-18,2026-08-18,1011,1016,W,maintenance,1.6,211.48,248.68
944230,CR1,2026-08-18,2026-08-18,1012,1017,C,maintenance,0.9,148.41,151.93
944231,CR1,2026-08-18,2026-08-18,1012,1016,C,repair,2.4,390.23,0.00
944232,CR1,2026-08-18,2026-08-18,1012,1017,C,maintenance,2.1,339.74,337.46
944233,CR1,2026-08-18,2026-08-18,1009,1016,I,internal_recon,1.0,98.32,113.81
944234,CR1,2026-08-18,2026-08-19,1012,1017,C,recall,0.5,79.82,102.73
944235,CR1,2026-08-18,2026-08-18,1009,1018,C,repair,2.5,423.94,281.10
944236,CR1,2026-08-18,2026-08-18,1011,1019,C,maintenance,1.5,243.55,298.92
944237,CR1,2026-08-18,2026-08-20,1009,1017,C,maintenance,2.5,395.89,0.00
944238,CR1,2026-08-18,2026-08-18,1011,1019,C,repair,2.0,338.02,269.64
944239,CR1,2026-08-18,2026-08-20,1009,1018,W,repair,1.4,183.95,0.00
944240,CR1,2026-08-18,2026-08-18,1012,1017,I,internal_recon,2.0,203.92,203.99
944241,CR1,2026-08-18,2026-08-19,1011,1018,C,maintenance,2.3,404.38,307.66
944242,CR1,2026-08-18,2026-08-18,1011,1019,C,recall,1.4,228.64,150.09
944243,CR1,2026-08-18,2026-08-18,1009,1017,C,maintenance,2.1,356.35,0.00
944244,CR1,2026-08-18,2026-08-18,1009,1016,C,maintenance,1.0,159.78,120.66
944245,CR1,2026-08-18,2026-08-18,1012,1016,C,repair,1.9,300.36,0.00
944246,CR1,2026-08-18,2026-08-19,1009,1016,W,maintenance,1.3,172.78,161.96
944247,CR1,2026-08-18,2026-08-18,1009,1016,C,maintenance,2.5,430.15,329.03
944248,CR1,2026-08-18,2026-08-18,1012,1016,C,internal_recon,0.6,100.24,90.86
944249,CR1,2026-08-18,2026-08-18,1012,1016,I,internal_recon,2.1,193.33,238.30
944250,CR1,2026-08-18,2026-08-18,1012,1016,C,maintenance,1.5,263.23,191.89
944251,CR1,2026-08-18,2026-08-18,1012,1019,W,maintenance,1.6,222.76,212.41
944252,CR1,2026-08-18,2026-08-18,1012,1018,C,maintenance,1.2,205.75,176.72
944253,CR1,2026-08-18,2026-08-18,1012,1016,I,internal_recon,0.5,47.86,0.00
944254,CR1,2026-08-18,2026-08-18,1011,1016,C,maintenance,1.5,248.94,159.37
944255,CR1,2026-08-18,2026-08-19,1009,1018,C,repair,2.3,386.61,0.00
944256,CR1,2026-08-18,2026-08-18,1012,1016,W,maintenance,2.2,289.60,0.00
944257,CR1,2026-08-18,2026-08-18,1012,1017,C,maintenance,0.3,51.22,41.21
944258,CR1,2026-08-18,2026-08-18,1009,1018,C,internal_recon,1.4,224.12,202.87
944259,CR1,2026-08-18,2026-08-18,1012,1017,W,maintenance,3.7,522.56,648.01
944260,CR2,2026-08-18,2026-08-19,1030,1033,C,repair,2.5,434.20,441.79
944261,CR2,2026-08-18,2026-08-18,1029,1035,I,repair,2.7,242.05,192.84
944262,CR2,2026-08-18,2026-08-18,1028,1031,C,maintenance,1.3,216.14,144.62
944263,CR2,2026-08-18,2026-08-18,1029,1033,W,repair,2.6,360.86,466.13
944264,CR2,2026-08-18,2026-08-18,1030,1033,C,maintenance,2.9,506.05,382.05
944265,CR2,2026-08-18,2026-08-18,1030,1031,C,repair,2.1,368.85,0.00
944266,CR2,2026-08-18,2026-08-18,1029,1032,W,maintenance,0.9,122.05,120.42
944267,CR2,2026-08-18,2026-08-18,1030,1034,W,maintenance,2.3,325.24,309.38
944268,CR2,2026-08-18,2026-08-18,1028,1032,I,repair,1.7,150.48,190.32
944269,CR2,2026-08-18,2026-08-20,1029,1034,W,repair,1.8,252.72,269.87
944270,CR2,2026-08-18,2026-08-18,1029,1032,C,repair,1.5,249.14,250.41
944271,CR2,2026-08-18,2026-08-20,1029,1031,C,internal_recon,2.7,471.75,476.67
944272,CR2,2026-08-18,2026-08-19,1029,1032,C,repair,2.5,410.71,388.95
944273,CR2,2026-08-18,2026-08-18,1030,1034,I,internal_recon,3.4,328.95,280.54
944274,CR2,2026-08-18,2026-08-18,1030,1033,C,repair,2.7,463.13,525.88
944275,CR2,2026-08-18,2026-08-18,1030,1031,C,maintenance,0.3,51.38,54.77
944276,CR2,2026-08-18,2026-08-18,1030,1032,I,internal_recon,2.4,213.25,212.03
944277,CR2,2026-08-18,2026-08-18,1028,1031,C,maintenance,1.0,170.64,150.02
944278,CR2,2026-08-18,2026-08-18,1029,1031,C,repair,3.9,675.06,0.00
944279,CR2,2026-08-18,2026-08-18,1030,1034,C,repair,1.5,237.30,199.08
944280,CR2,2026-08-18,2026-08-18,1030,1035,C,recall,2.3,395.20,0.00
944281,CR2,2026-08-18,2026-08-19,1030,1032,C,maintenance,1.9,308.28,188.42
944282,CR2,2026-08-18,2026-08-19,1030,1033,W,repair,2.3,295.74,231.83
944283,CR2,2026-08-18,2026-08-18,1030,1034,C,maintenance,1.1,188.08,150.87
944284,CR3,2026-08-18,2026-08-18,1053,1059,C,repair,1.0,161.57,0.00
944285,CR3,2026-08-18,2026-08-18,1053,1056,C,maintenance,1.4,232.66,194.30
944286,CR3,2026-08-18,2026-08-19,1051,1062,C,maintenance,0.6,100.61,124.14
944287,CR3,2026-08-18,2026-08-20,1050,1056,C,repair,1.2,193.04,188.87
944288,CR3,2026-08-18,2026-08-18,1052,1060,C,internal_recon,1.9,322.60,411.83
944289,CR3,2026-08-18,2026-08-18,1052,1059,C,maintenance,0.9,152.08,92.60
944290,CR3,2026-08-18,2026-08-20,1052,1055,C,maintenance,2.3,392.90,236.31
944291,CR3,2026-08-18,2026-08-18,1052,1058,C,maintenance,1.5,261.73,280.29
944292,CR3,2026-08-18,2026-08-18,1049,1057,I,internal_recon,2.9,272.70,291.63
944293,CR3,2026-08-18,2026-08-18,1049,1060,C,repair,0.3,52.30,47.15
944294,CR3,2026-08-18,2026-08-23,1050,1056,I,internal_recon,0.5,47.54,0.00
944295,CR3,2026-08-18,2026-08-19,1050,1061,C,internal_recon,1.7,278.65,220.80
944296,CR3,2026-08-18,2026-08-18,1049,1060,I,internal_recon,3.2,323.57,229.20
944297,CR3,2026-08-18,2026-08-18,1049,1061,C,maintenance,2.5,430.65,491.70
944298,CR3,2026-08-18,2026-08-18,1053,1055,C,maintenance,1.6,253.64,210.07
944299,CR3,2026-08-18,2026-08-20,1051,1061,C,maintenance,1.1,191.15,186.81
944300,CR3,2026-08-18,2026-08-20,1051,1057,I,internal_recon,0.7,68.64,75.36
944301,CR3,2026-08-18,2026-08-18,1052,1054,C,repair,2.9,503.96,615.02
944302,CR3,2026-08-18,2026-08-20,1051,1057,W,maintenance,2.2,299.81,223.34
944303,CR3,2026-08-18,2026-08-18,1051,1054,W,maintenance,1.3,170.66,166.24
944304,CR3,2026-08-18,2026-08-20,1051,1059,C,maintenance,4.3,679.69,693.84
944305,CR3,2026-08-18,2026-08-18,1049,1062,C,repair,1.2,203.12,0.00
944306,CR3,2026-08-18,2026-08-19,1051,1060,I,internal_recon,3.0,286.88,249.77
944307,CR3,2026-08-18,2026-08-18,1053,1061,C,repair,0.7,123.07,0.00
944308,CR3,2026-08-18,2026-08-18,1049,1056,C,repair,1.9,316.35,199.20
944309,CR3,2026-08-18,2026-08-18,1052,1055,I,repair,1.7,164.22,105.03
944310,CR3,2026-08-18,2026-08-18,1052,1056,I,maintenance,1.7,165.92,213.37
944311,CR3,2026-08-18,2026-08-20,1049,1056,W,internal_recon,2.7,352.53,413.75
944312,CR3,2026-08-18,2026-08-20,1050,1061,C,maintenance,2.9,494.93,575.34
944313,CR3,2026-08-18,2026-08-18,1049,1059,C,recall,2.7,443.83,361.18
944314,CR3,2026-08-18,2026-08-20,1052,1056,I,internal_recon,0.4,38.21,47.36
944315,CR3,2026-08-18,2026-08-18,1050,1054,I,internal_recon,0.3,30.34,24.47
944316,CR3,2026-08-18,2026-08-18,1052,1061,C,repair,2.4,399.74,279.04
944317,CR3,2026-08-18,2026-08-20,1051,1059,C,maintenance,1.5,255.98,0.00
944318,CR3,2026-08-18,2026-08-20,1052,1058,C,maintenance,0.3,48.15,0.00
944319,CR3,2026-08-18,2026-08-18,1050,1060,C,repair,2.9,482.27,0.00
944320,CR3,2026-08-18,2026-08-18,1049,1059,W,maintenance,1.9,251.15,305.85
944321,CR3,2026-08-18,2026-08-18,1052,1061,C,maintenance,0.8,128.47,90.07
944322,CR3,2026-08-18,2026-08-18,1051,1058,C,maintenance,1.4,237.31,295.80
944323,CR3,2026-08-18,2026-08-18,1053,1059,C,internal_recon,1.0,164.06,142.39
944324,CR3,2026-08-18,2026-08-23,1053,1061,C,maintenance,1.8,285.81,354.12
944325,CR3,2026-08-18,2026-08-18,1052,1060,W,maintenance,1.7,234.64,186.03
944326,CR3,2026-08-18,2026-08-18,1049,1061,W,repair,2.6,345.07,0.00
944327,CR3,2026-08-18,2026-08-18,1049,1061,C,maintenance,0.3,49.95,56.05
944328,CR3,2026-08-18,2026-08-18,1050,1056,C,recall,1.7,292.60,0.00
944329,CR3,2026-08-18,2026-08-18,1053,1058,W,repair,1.7,240.84,249.75
944330,CR3,2026-08-18,2026-08-19,1053,1057,I,internal_recon,1.9,168.65,159.37
944331,CR3,2026-08-18,2026-08-18,1050,1058,C,maintenance,1.5,238.38,298.12
944332,CR3,2026-08-18,2026-08-18,1052,1056,W,internal_recon,2.0,259.99,300.12
944333,CR3,2026-08-18,2026-08-18,1051,1062,W,maintenance,0.3,40.49,0.00
944334,CR3,2026-08-18,2026-08-18,1053,1054,C,maintenance,1.7,295.08,255.56
944335,CR3,2026-08-18,2026-08-20,1049,1054,C,maintenance,1.9,306.10,293.48
944336,CR3,2026-08-18,2026-08-18,1051,1059,C,maintenance,1.7,296.26,305.47
944337,CR3,2026-08-18,2026-08-18,1053,1058,C,maintenance,1.1,179.68,208.23
944338,CR3,2026-08-18,2026-08-19,1049,1062,C,repair,1.4,243.81,282.46
944339,CR3,2026-08-18,2026-08-18,1052,1061,W,internal_recon,3.0,404.79,470.58
944340,CR3,2026-08-18,2026-08-18,1052,1056,C,maintenance,2.4,401.62,493.59
944341,CR3,2026-08-18,2026-08-18,1050,1055,W,internal_recon,2.3,311.02,369.66
944342,CR3,2026-08-18,2026-08-18,1049,1055,W,repair,0.3,39.58,45.74
944343,CR3,2026-08-18,2026-08-18,1053,1055,C,repair,1.2,193.38,226.73
944344,CR3,2026-08-18,2026-08-23,1052,1061,W,internal_recon,1.4,190.94,201.49
944345,CR4,2026-08-18,2026-08-18,1074,1082,W,repair,0.9,123.03,131.43
944346,CR4,2026-08-18,2026-08-18,1077,1081,C,maintenance,1.8,304.80,0.00
944347,CR4,2026-08-18,2026-08-18,1076,1082,I,internal_recon,3.0,287.88,247.50
944348,CR4,2026-08-18,2026-08-18,1077,1081,W,maintenance,1.6,208.60,270.34
944349,CR4,2026-08-18,2026-08-18,1074,1079,W,repair,1.5,212.39,201.53
944350,CR4,2026-08-18,2026-08-20,1076,1078,C,maintenance,2.6,457.03,552.68
944351,CR4,2026-08-18,2026-08-18,1076,1078,C,internal_recon,2.7,446.53,0.00
944352,CR4,2026-08-18,2026-08-18,1074,1082,C,repair,1.8,296.28,294.47
944353,CR4,2026-08-18,2026-08-18,1074,1082,C,maintenance,1.9,324.87,388.63
944354,CR4,2026-08-18,2026-08-18,1074,1084,C,maintenance,0.7,119.87,139.37
944355,CR4,2026-08-18,2026-08-18,1077,1084,C,internal_recon,1.8,296.09,193.25
