snapshot_date,store_code,stock_number,new_used,model_year,make,model,days_in_stock,cost,list_price,price_drops
2026-07-13,CR3,312800,N,2026,Ford,Mustang,52,32533.47,34525.90,0
2026-07-13,CR4,412350,U,2019,Chevrolet,Equinox,52,19403.46,20642.90,1
2026-07-13,CR4,412352,N,2025,Chevrolet,Blazer,52,38378.17,43670.63,0
2026-07-13,CR4,412353,N,2025,Chevrolet,Trax,52,33269.97,35453.03,0
2026-07-13,CR4,412354,N,2025,Chevrolet,Malibu,52,18714.11,20392.76,1
2026-07-13,CR4,412356,U,2017,Kia,Sorento,52,20270.17,21340.89,2
2026-07-13,CR4,412357,N,2025,Chevrolet,Trax,52,39116.78,44701.78,0
2026-07-13,CR1,112104,N,2026,Hyundai,Tucson,51,22848.86,24886.34,1
2026-07-13,CR1,112105,N,2026,Hyundai,Ioniq 5,51,26982.94,27470.45,2
2026-07-13,CR1,112106,N,2026,Hyundai,Santa Fe,51,32103.58,33630.54,3
2026-07-13,CR2,211498,N,2025,Kia,Sorento,51,27755.03,27576.36,3
2026-07-13,CR2,211499,U,2021,Subaru,SUV,51,27019.48,31126.92,0
2026-07-13,CR2,211501,N,2026,Kia,K5,51,26649.06,28315.37,2
2026-07-13,CR2,211502,N,2026,Kia,Telluride,51,40334.72,44424.09,1
2026-07-13,CR3,312805,N,2026,Ford,Super Duty,51,24178.33,27566.26,0
2026-07-13,CR3,312806,U,2018,Subaru,Sedan,51,30517.13,30873.93,2
2026-07-13,CR3,312807,N,2025,Ford,Explorer,51,24773.33,24260.83,3
2026-07-13,CR3,312808,N,2026,Ford,Super Duty,51,35387.51,37054.79,1
2026-07-13,CR3,312811,N,2025,Ford,Mustang,51,18845.85,19730.15,1
2026-07-13,CR3,312812,U,2024,Toyota,SUV,51,18850.39,20391.22,2
2026-07-13,CR3,312813,N,2025,Ford,Mustang,51,38967.13,39756.88,2
2026-07-13,CR4,412361,U,2020,Kia,Seltos,51,12612.79,13427.85,2
2026-07-13,CR4,412365,N,2025,Chevrolet,Trax,51,25245.42,28748.73,0
2026-07-13,CR4,412367,U,2023,Hyundai,Santa Fe,51,14282.03,16252.09,0
2026-07-13,CR1,112109,U,2020,Ford,F-150,49,23201.11,24664.61,1
2026-07-13,CR1,112111,U,2018,Ford,Super Duty,49,19800.63,20514.39,1
2026-07-13,CR1,112112,N,2026,Hyundai,Tucson,49,29197.37,30353.09,2
2026-07-13,CR1,112113,U,2017,Chevrolet,Malibu,49,7563.82,8381.44,1
2026-07-13,CR1,112118,U,2018,GMC,Sedan,49,26855.86,29038.76,2
2026-07-13,CR2,211504,N,2026,Kia,K5,49,42558.83,44976.78,2
2026-07-13,CR2,211506,N,2026,Kia,Sportage,49,31290.73,32421.39,1
2026-07-13,CR3,312815,N,2026,Ford,Expedition,49,34464.11,38711.57,1
2026-07-13,CR3,312816,U,2022,Subaru,Truck,49,15580.00,15300.62,3
2026-07-13,CR3,312817,N,2026,Ford,Explorer,49,28767.98,30490.59,1
2026-07-13,CR4,412370,U,2021,Toyota,SUV,49,19782.05,21389.95,2
2026-07-13,CR4,412371,N,2026,Chevrolet,Colorado,49,34599.86,38566.63,1
2026-07-13,CR4,412372,N,2025,Chevrolet,Colorado,49,37434.39,37433.70,2
2026-07-13,CR4,412376,U,2020,GMC,Truck,49,31705.30,32454.62,3
2026-07-13,CR4,412377,N,2026,Chevrolet,Trax,49,31414.88,34679.07,1
2026-07-13,CR4,412378,N,2025,Chevrolet,Trax,49,23524.96,25701.76,1
2026-07-13,CR1,112119,U,2023,Subaru,SUV,48,12657.06,12363.55,3
2026-07-13,CR1,112121,N,2026,Hyundai,Palisade,48,41339.40,41312.59,3
2026-07-13,CR1,112122,N,2026,Hyundai,Kona,48,39337.42,41271.23,1
2026-07-13,CR1,112123,N,2025,Hyundai,Ioniq 5,48,32550.78,30576.58,4
2026-07-13,CR1,112124,N,2026,Hyundai,Ioniq 5,48,29612.60,30100.39,2
2026-07-13,CR1,112128,N,2026,Hyundai,Kona,48,25988.65,26213.92,2
2026-07-13,CR2,211509,N,2025,Kia,Seltos,48,40418.33,46493.13,0
2026-07-13,CR2,211510,U,2019,Hyundai,Santa Fe,48,14446.77,16246.40,1
2026-07-13,CR2,211512,N,2026,Kia,K5,48,37229.31,38064.12,3
2026-07-13,CR2,211513,N,2026,Kia,K5,48,33231.13,34101.30,2
2026-07-13,CR3,312823,N,2026,Ford,Explorer,48,28354.45,29578.13,2
2026-07-13,CR3,312825,U,2021,Hyundai,Kona,48,26380.00,28866.23,1
2026-07-13,CR3,312826,N,2025,Ford,Maverick,48,36910.56,37265.94,4
2026-07-13,CR3,312828,N,2025,Ford,Mustang,48,35683.59,37496.65,1
2026-07-13,CR3,312830,U,2024,Honda,SUV,48,34573.66,34985.88,3
2026-07-13,CR3,312832,N,2025,Ford,Mustang,48,34969.35,33032.26,4
2026-07-13,CR3,312834,U,2023,GMC,SUV,48,7111.30,7716.81,0
2026-07-13,CR4,412380,N,2026,Chevrolet,Colorado,48,21101.99,22462.20,1
2026-07-13,CR4,412381,U,2022,Jeep,Sedan,48,12706.88,13154.46,3
2026-07-13,CR4,412385,N,2026,Chevrolet,Blazer,48,43662.12,43742.06,2
2026-07-13,CR4,412386,U,2024,Honda,SUV,48,18752.75,20960.32,1
2026-07-13,CR4,412387,U,2020,Jeep,Truck,48,24305.99,25180.87,1
2026-07-13,CR4,412388,N,2026,Chevrolet,Malibu,48,30030.23,34386.89,0
2026-07-13,CR4,412389,U,2022,Kia,Sportage,48,27739.11,30595.35,1
2026-07-13,CR4,412390,N,2026,Chevrolet,Colorado,48,20917.82,22752.89,1
2026-07-13,CR1,112130,N,2026,Hyundai,Sonata,47,42067.05,44387.92,2
2026-07-13,CR1,112135,U,2019,Jeep,Sedan,47,25159.88,27608.81,1
2026-07-13,CR1,112137,N,2026,Hyundai,Elantra,47,42342.02,44040.49,1
2026-07-13,CR1,112138,N,2026,Hyundai,Santa Fe,47,26256.69,27570.95,2
2026-07-13,CR1,112139,N,2025,Hyundai,Palisade,47,43526.58,42142.78,4
2026-07-13,CR1,112140,N,2026,Hyundai,Kona,47,22827.57,23754.83,2
2026-07-13,CR2,211515,N,2026,Kia,Sorento,47,33821.11,34979.08,2
2026-07-13,CR2,211516,N,2025,Kia,Sorento,47,14440.56,14575.86,2
2026-07-13,CR2,211518,N,2026,Kia,Telluride,47,41415.06,41665.89,2
2026-07-13,CR3,312835,N,2025,Ford,Escape,47,33416.53,38533.98,0
2026-07-13,CR3,312837,N,2026,Ford,Bronco,47,35494.13,34838.78,3
2026-07-13,CR3,312838,N,2026,Ford,Maverick,47,45039.87,49798.64,1
2026-07-13,CR3,312840,U,2022,Honda,Sedan,47,23869.62,27445.12,0
2026-07-13,CR3,312841,N,2026,Ford,Super Duty,47,32478.75,32513.78,2
2026-07-13,CR3,312842,N,2026,Ford,F-150,47,24529.73,25611.06,3
2026-07-13,CR3,312844,N,2025,Ford,Expedition,47,48973.40,51932.35,2
2026-07-13,CR4,412392,U,2017,Ford,Mustang,47,27450.53,29130.74,2
2026-07-13,CR4,412393,U,2017,Jeep,Sedan,47,22762.44,23991.85,1
2026-07-13,CR4,412395,U,2022,Hyundai,Tucson,47,21021.43,21351.50,3
2026-07-13,CR4,412396,N,2026,Chevrolet,Silverado 1500,47,30047.64,32529.33,1
2026-07-13,CR4,412398,N,2026,Chevrolet,Equinox,47,27613.26,28588.47,2
2026-07-13,CR4,412399,N,2026,Chevrolet,Equinox,47,35804.21,36025.57,3
2026-07-13,CR1,112141,U,2017,Ford,Expedition,46,16259.63,17769.22,1
2026-07-13,CR1,112142,N,2025,Hyundai,Ioniq 5,46,31961.24,33351.07,1
2026-07-13,CR1,112143,U,2020,GMC,SUV,46,18920.64,19506.11,3
2026-07-13,CR1,112148,U,2020,Toyota,SUV,46,24457.72,26642.51,2
2026-07-13,CR2,211519,U,2021,Jeep,Truck,46,18059.13,20216.78,1
2026-07-13,CR2,211520,U,2017,Nissan,Sedan,46,10809.14,11819.39,1
2026-07-13,CR2,211521,U,2017,Toyota,Truck,46,27871.96,29419.59,2
2026-07-13,CR2,211523,U,2022,Jeep,Truck,46,18114.92,18524.21,2
2026-07-13,CR3,312845,N,2026,Ford,Mustang,46,35815.68,38517.72,2
2026-07-13,CR3,312846,N,2025,Ford,Super Duty,46,22761.41,24879.06,1
2026-07-13,CR3,312847,N,2026,Ford,Maverick,46,29004.68,32225.59,0
2026-07-13,CR3,312849,N,2026,Ford,Escape,46,40198.76,41243.64,2
2026-07-13,CR3,312850,N,2025,Ford,Explorer,46,37909.34,39748.04,2
2026-07-13,CR3,312854,U,2018,Nissan,Sedan,46,16691.13,16723.51,3
2026-07-13,CR3,312855,U,2020,Toyota,SUV,46,18648.03,19588.78,1
2026-07-13,CR4,412402,N,2026,Chevrolet,Tahoe,46,38545.89,39696.11,1
2026-07-13,CR4,412404,U,2020,Nissan,Sedan,46,15938.74,16302.89,2
2026-07-13,CR4,412405,N,2025,Chevrolet,Tahoe,46,40836.23,41232.89,2
2026-07-13,CR4,412407,N,2026,Chevrolet,Silverado 1500,46,21539.20,22942.19,1
2026-07-13,CR4,412408,N,2025,Chevrolet,Equinox,46,38259.01,39413.87,2
2026-07-13,CR4,412409,N,2026,Chevrolet,Blazer,46,28792.49,29644.03,3
2026-07-13,CR4,412410,N,2026,Chevrolet,Equinox,46,39830.35,41378.61,3
2026-07-13,CR1,112149,U,2024,Nissan,SUV,45,21189.61,24117.60,0
2026-07-13,CR1,112150,U,2018,Hyundai,Elantra,45,29985.42,28768.23,5
2026-07-13,CR1,112151,N,2026,Hyundai,Kona,45,42034.02,44686.80,1
2026-07-13,CR1,112153,N,2025,Hyundai,Tucson,45,25904.88,25416.54,3
2026-07-13,CR1,112154,N,2026,Hyundai,Ioniq 5,45,26447.19,26114.09,4
2026-07-13,CR1,112155,U,2018,Kia,K5,45,17551.74,17538.66,4
2026-07-13,CR1,112156,N,2026,Hyundai,Kona,45,42107.03,45247.51,0
2026-07-13,CR2,211527,U,2025,Nissan,Truck,45,15783.31,16903.70,1
2026-07-13,CR2,211528,U,2019,Toyota,Truck,45,15371.29,15836.88,2
2026-07-13,CR2,211529,N,2026,Kia,Sorento,45,26988.12,29628.05,0
2026-07-13,CR2,211531,U,2022,Honda,SUV,45,23653.02,24553.42,2
2026-07-13,CR3,312856,U,2021,Subaru,Truck,45,19620.03,19606.22,2
2026-07-13,CR3,312858,U,2024,Nissan,Truck,45,20416.86,23431.54,0
2026-07-13,CR3,312859,U,2018,Kia,Sorento,45,20849.70,21906.95,1
2026-07-13,CR3,312860,N,2026,Ford,Bronco,45,29100.41,31749.05,0
2026-07-13,CR3,312862,U,2025,Nissan,Truck,45,21997.96,22961.54,3
2026-07-13,CR3,312863,N,2026,Ford,Maverick,45,34639.78,36204.35,1
2026-07-13,CR3,312864,U,2021,GMC,SUV,45,18907.79,20724.29,1
2026-07-13,CR3,312866,U,2020,GMC,Truck,45,15773.73,16764.52,0
2026-07-13,CR4,412413,U,2018,Kia,Seltos,45,23387.19,23925.38,2
2026-07-13,CR4,412414,U,2020,Nissan,Sedan,45,9462.56,10478.88,0
2026-07-13,CR4,412416,U,2023,Toyota,Sedan,45,26384.70,27996.29,1
2026-07-13,CR1,112158,N,2026,Hyundai,Santa Fe,44,42728.59,44077.44,1
2026-07-13,CR1,112160,U,2020,Honda,SUV,44,18615.68,20485.10,0
2026-07-13,CR1,112161,N,2026,Hyundai,Ioniq 5,44,45655.05,46893.76,2
2026-07-13,CR1,112162,U,2017,Hyundai,Tucson,44,17920.42,20160.31,1
2026-07-13,CR1,112164,N,2026,Hyundai,Kona,44,31084.30,33954.79,1
2026-07-13,CR1,112165,N,2025,Hyundai,Sonata,44,33598.36,36637.35,2
2026-07-13,CR1,112166,U,2023,Ford,Maverick,44,17701.77,17160.63,4
2026-07-13,CR1,112167,N,2026,Hyundai,Elantra,44,32368.91,34542.63,0
2026-07-13,CR2,211533,N,2026,Kia,Seltos,44,25673.62,27295.36,2
2026-07-13,CR2,211535,N,2026,Kia,Carnival,44,17150.40,19026.69,1
2026-07-13,CR2,211536,U,2020,GMC,Truck,44,8512.11,9736.01,0
2026-07-13,CR3,312867,U,2023,Toyota,SUV,44,19483.76,21945.39,0
2026-07-13,CR3,312869,N,2026,Ford,Escape,44,40143.12,38821.82,5
2026-07-13,CR3,312870,N,2026,Ford,Super Duty,44,37648.65,39121.10,1
2026-07-13,CR3,312871,N,2026,Ford,Super Duty,44,32121.11,34645.52,1
2026-07-13,CR3,312873,N,2026,Ford,Escape,44,34993.39,37500.29,0
2026-07-13,CR3,312874,N,2026,Ford,Mustang,44,43577.46,47351.43,1
2026-07-13,CR4,412422,U,2020,Toyota,Sedan,44,20600.67,20402.35,3
2026-07-13,CR4,412424,N,2025,Chevrolet,Colorado,44,35924.97,38900.57,2
2026-07-13,CR4,412425,N,2026,Chevrolet,Malibu,44,43790.91,43091.51,3
2026-07-13,CR4,412426,N,2026,Chevrolet,Trax,44,36093.38,39775.39,0
2026-07-13,CR4,412427,N,2026,Chevrolet,Colorado,44,24306.16,27796.51,0
2026-07-13,CR4,412428,U,2017,GMC,Truck,44,15523.05,17167.30,0
2026-07-13,CR1,112169,N,2025,Hyundai,Sonata,42,31350.78,33946.53,1
2026-07-13,CR1,112170,U,2022,Jeep,Truck,42,26700.47,28427.12,2
2026-07-13,CR1,112172,N,2026,Hyundai,Ioniq 5,42,32520.55,34481.36,1
2026-07-13,CR1,112174,U,2017,Ford,Super Duty,42,25635.79,27067.70,3
2026-07-13,CR1,112175,N,2026,Hyundai,Sonata,42,34639.51,36037.49,1
2026-07-13,CR2,211541,N,2026,Kia,Seltos,42,36742.03,38172.58,2
2026-07-13,CR2,211543,N,2025,Kia,Sorento,42,41031.53,41051.36,2
2026-07-13,CR3,312877,N,2026,Ford,Maverick,42,40986.38,43579.78,0
2026-07-13,CR3,312878,U,2020,Ford,Explorer,42,13022.55,14387.68,0
2026-07-13,CR3,312880,N,2026,Ford,Expedition,42,33984.41,38115.60,0
2026-07-13,CR3,312881,U,2023,Toyota,Truck,42,28943.17,31412.19,2
2026-07-13,CR3,312882,U,2019,Chevrolet,Colorado,42,20869.16,21965.72,1
2026-07-13,CR3,312883,N,2026,Ford,Mustang,42,31997.20,34522.10,1
2026-07-13,CR3,312885,N,2025,Ford,F-150,42,27093.79,28635.01,3
2026-07-13,CR3,312888,N,2026,Ford,Expedition,42,21956.96,23824.85,1
2026-07-13,CR4,412430,U,2025,Toyota,Sedan,42,28093.43,28758.63,2
2026-07-13,CR4,412431,N,2026,Chevrolet,Equinox,42,32730.04,35270.44,0
2026-07-13,CR4,412432,U,2022,Jeep,SUV,42,28049.13,28723.01,2
2026-07-13,CR4,412433,U,2018,Jeep,SUV,42,19389.16,20987.91,0
2026-07-13,CR4,412436,U,2019,Toyota,Sedan,42,18040.77,17573.79,3
2026-07-13,CR1,112176,N,2025,Hyundai,Sonata,41,31022.41,33802.68,1
2026-07-13,CR1,112177,N,2026,Hyundai,Ioniq 5,41,33459.99,35137.16,2
2026-07-13,CR1,112180,N,2026,Hyundai,Tucson,41,36868.08,41703.65,0
2026-07-13,CR1,112181,U,2022,Toyota,SUV,41,25730.77,27691.23,2
2026-07-13,CR1,112182,U,2021,Ford,Super Duty,41,16683.49,16982.71,3
2026-07-13,CR2,211544,N,2026,Kia,Sorento,41,21726.40,22349.10,1
2026-07-13,CR2,211546,N,2025,Kia,Carnival,41,28468.51,30902.84,2
2026-07-13,CR2,211547,N,2025,Kia,Forte,41,28279.95,29284.45,2
2026-07-13,CR2,211548,N,2026,Kia,Sportage,41,42538.77,42841.56,4
2026-07-13,CR2,211549,N,2025,Kia,Forte,41,18194.31,20319.50,1
2026-07-13,CR3,312889,N,2026,Ford,Mustang,41,32584.55,33086.76,3
2026-07-13,CR3,312890,N,2026,Ford,Super Duty,41,24346.87,24547.05,3
2026-07-13,CR3,312896,U,2025,Nissan,Truck,41,17908.60,19266.83,1
2026-07-13,CR3,312898,N,2026,Ford,F-150,41,30539.90,31951.34,1
2026-07-13,CR4,412440,N,2025,Chevrolet,Blazer,41,34190.54,36645.83,2
2026-07-13,CR4,412441,U,2019,Toyota,Sedan,41,27439.64,28520.09,2
2026-07-13,CR4,412442,U,2018,Ford,Escape,41,26067.45,27654.12,0
2026-07-13,CR4,412443,N,2026,Chevrolet,Malibu,41,43234.48,47174.09,2
2026-07-13,CR4,412444,U,2024,Chevrolet,Trax,41,16372.39,18408.46,0
2026-07-13,CR4,412447,N,2026,Chevrolet,Colorado,41,24897.00,27419.73,1
2026-07-13,CR4,412448,U,2017,Ford,F-150,41,19373.16,21831.80,0
2026-07-13,CR1,112186,N,2026,Hyundai,Tucson,40,28930.31,31084.78,1
2026-07-13,CR1,112187,N,2026,Hyundai,Palisade,40,33880.54,34558.37,2
2026-07-13,CR1,112188,U,2020,Kia,Sportage,40,24050.51,25498.78,1
2026-07-13,CR1,112190,N,2026,Hyundai,Kona,40,32709.26,33203.01,2
2026-07-13,CR2,211552,N,2026,Kia,Sorento,40,32927.89,32069.51,3
2026-07-13,CR2,211553,N,2026,Kia,K5,40,24872.03,26757.08,0
2026-07-13,CR2,211554,N,2025,Kia,Forte,40,30859.84,31997.68,1
2026-07-13,CR3,312899,U,2025,Subaru,Sedan,40,22695.57,25827.27,0
2026-07-13,CR3,312903,N,2025,Ford,F-150,40,44238.77,47403.52,1
2026-07-13,CR3,312904,U,2020,GMC,SUV,40,32465.50,34468.84,1
2026-07-13,CR3,312905,N,2026,Ford,F-150,40,17952.94,19240.86,2
2026-07-13,CR3,312906,U,2019,Ford,Super Duty,40,16947.71,15977.49,5
2026-07-13,CR3,312907,U,2020,Subaru,Truck,40,29044.34,29439.66,2
2026-07-13,CR4,412450,N,2026,Chevrolet,Malibu,40,32334.50,28875.01,6
2026-07-13,CR4,412451,U,2025,Jeep,Sedan,40,19147.35,20798.83,1
2026-07-13,CR4,412452,U,2024,Ford,Expedition,40,26496.85,25996.77,3
2026-07-13,CR4,412453,U,2018,Toyota,Truck,40,15775.15,17658.83,0
2026-07-13,CR4,412454,N,2025,Chevrolet,Blazer,40,41468.01,46931.04,0
2026-07-13,CR4,412455,N,2026,Chevrolet,Malibu,40,35879.86,37093.51,1
2026-07-13,CR1,112193,N,2026,Hyundai,Santa Fe,39,31834.50,31961.32,2
2026-07-13,CR1,112194,U,2018,Chevrolet,Colorado,39,21562.53,23562.90,0
2026-07-13,CR1,112195,U,2020,GMC,SUV,39,31882.50,32954.62,1
2026-07-13,CR1,112199,N,2026,Hyundai,Santa Fe,39,29344.63,30273.04,1
2026-07-13,CR2,211556,N,2026,Kia,Forte,39,26067.52,29196.86,0
2026-07-13,CR2,211557,N,2026,Kia,Sorento,39,44364.49,47318.89,0
2026-07-13,CR2,211558,U,2025,Subaru,Truck,39,15351.90,16578.49,1
2026-07-13,CR2,211559,U,2018,GMC,Truck,39,25266.70,26880.42,1
2026-07-13,CR2,211560,N,2025,Kia,K5,39,35135.15,37233.42,2
2026-07-13,CR3,312908,N,2026,Ford,Explorer,39,24117.77,22364.73,5
2026-07-13,CR3,312910,U,2022,Chevrolet,Traverse,39,7013.90,7332.35,2
2026-07-13,CR3,312911,N,2026,Ford,Super Duty,39,26116.58,27647.43,3
2026-07-13,CR3,312913,U,2023,Honda,Truck,39,16315.12,16774.55,2
2026-07-13,CR3,312914,U,2023,Chevrolet,Malibu,39,18513.46,20792.25,1
2026-07-13,CR3,312915,U,2024,Kia,Forte,39,24406.98,26765.75,0
2026-07-13,CR4,412462,N,2026,Chevrolet,Blazer,39,36026.46,39802.79,1
2026-07-13,CR4,412463,N,2025,Chevrolet,Colorado,39,25525.86,26307.99,1
2026-07-13,CR4,412465,N,2026,Chevrolet,Blazer,39,50932.76,58483.96,0
2026-07-13,CR4,412466,N,2025,Chevrolet,Blazer,39,44709.22,44757.65,2
2026-07-13,CR4,412467,U,2022,Jeep,SUV,39,15259.31,15837.39,1
2026-07-13,CR4,412469,U,2022,Honda,Sedan,39,15054.82,15517.75,3
2026-07-13,CR4,412470,U,2025,Honda,SUV,39,15455.62,17047.89,0
2026-07-13,CR1,112200,N,2026,Hyundai,Ioniq 5,38,42128.93,43912.70,1
2026-07-13,CR1,112201,N,2026,Hyundai,Elantra,38,41851.66,45653.11,1
2026-07-13,CR1,112203,U,2017,Ford,Explorer,38,20350.68,21320.18,1
2026-07-13,CR1,112204,N,2026,Hyundai,Santa Fe,38,34175.00,36432.28,0
2026-07-13,CR1,112205,U,2022,GMC,Sedan,38,25564.87,26875.89,3
2026-07-13,CR1,112208,U,2020,Chevrolet,Blazer,38,19987.58,22081.73,1
2026-07-13,CR2,211561,U,2024,Subaru,SUV,38,25645.47,28688.82,0
2026-07-13,CR2,211562,U,2025,Nissan,Truck,38,10340.22,11242.01,0
2026-07-13,CR2,211563,N,2026,Kia,Sorento,38,29859.82,31295.85,2
2026-07-13,CR2,211565,U,2023,Nissan,Truck,38,17989.17,19121.21,2
2026-07-13,CR2,211566,N,2026,Kia,Sportage,38,43130.83,44394.56,1
2026-07-13,CR3,312919,U,2021,Kia,Sorento,38,20648.65,21770.68,1
2026-07-13,CR3,312921,N,2026,Ford,Mustang,38,16837.26,19305.83,0
2026-07-13,CR3,312922,U,2020,GMC,Truck,38,18343.86,20572.17,1
2026-07-13,CR3,312923,N,2026,Ford,Explorer,38,37630.51,38882.58,1
2026-07-13,CR3,312924,N,2026,Ford,Mustang,38,38834.72,41935.45,1
2026-07-13,CR3,312928,N,2026,Ford,Mustang,38,41546.51,44376.23,0
2026-07-13,CR3,312929,U,2024,Honda,Truck,38,21008.53,22581.38,1
2026-07-13,CR4,412472,U,2020,Nissan,SUV,38,25691.20,27781.93,2
2026-07-13,CR4,412473,U,2024,Nissan,Sedan,38,9759.78,10217.16,1
2026-07-13,CR4,412475,N,2025,Chevrolet,Silverado 1500,38,47852.86,51478.71,0
2026-07-13,CR4,412476,N,2026,Chevrolet,Traverse,38,39417.70,45040.07,0
2026-07-13,CR4,412478,N,2026,Chevrolet,Tahoe,38,32440.90,34474.45,1
2026-07-13,CR4,412479,N,2026,Chevrolet,Tahoe,38,44111.73,46077.29,1
2026-07-13,CR1,112210,N,2026,Hyundai,Tucson,37,24974.61,28337.09,0
2026-07-13,CR1,112211,N,2026,Hyundai,Elantra,37,30082.25,32328.01,0
2026-07-13,CR1,112212,N,2026,Hyundai,Palisade,37,26065.37,29330.15,0
2026-07-13,CR1,112213,U,2021,Jeep,Sedan,37,10919.48,11470.64,1
2026-07-13,CR1,112215,N,2026,Hyundai,Sonata,37,27405.28,28880.69,2
2026-07-13,CR1,112216,N,2026,Hyundai,Palisade,37,45159.09,46916.22,1
2026-07-13,CR2,211569,U,2019,Honda,Sedan,37,21422.74,22545.72,1
2026-07-13,CR2,211570,N,2026,Kia,Forte,37,34926.58,34877.20,2
2026-07-13,CR3,312930,N,2026,Ford,Mustang,37,34107.30,35971.55,1
2026-07-13,CR3,312932,U,2025,Kia,Forte,37,24248.63,26128.46,0
2026-07-13,CR3,312933,U,2019,Nissan,Sedan,37,17048.79,17963.19,1
2026-07-13,CR3,312934,U,2021,Ford,Bronco,37,27007.31,28422.74,3
2026-07-13,CR3,312936,U,2024,Nissan,Truck,37,14755.60,15735.50,1
2026-07-13,CR3,312938,U,2024,Hyundai,Elantra,37,17239.32,18829.49,1
2026-07-13,CR3,312939,U,2017,Hyundai,Tucson,37,31403.70,34174.16,0
2026-07-13,CR3,312940,N,2026,Ford,Mustang,37,29757.17,32272.88,1
2026-07-13,CR4,412480,N,2026,Chevrolet,Blazer,37,41140.18,37870.94,5
2026-07-13,CR4,412481,N,2025,Chevrolet,Traverse,37,21432.31,22332.78,2
2026-07-13,CR4,412483,N,2025,Chevrolet,Tahoe,37,28050.52,30989.17,1
2026-07-13,CR4,412484,N,2026,Chevrolet,Silverado 1500,37,36058.61,39341.22,1
2026-07-13,CR4,412485,U,2024,Nissan,SUV,37,13719.77,14578.40,1
2026-07-13,CR4,412487,N,2026,Chevrolet,Tahoe,37,30859.93,33081.48,0
2026-07-13,CR1,112219,N,2026,Hyundai,Tucson,35,33207.84,34432.08,3
2026-07-13,CR1,112221,U,2019,Jeep,Sedan,35,19629.22,22417.06,0
2026-07-13,CR1,112222,U,2024,Nissan,Sedan,35,25072.35,28120.60,1
2026-07-13,CR1,112223,U,2025,Subaru,Sedan,35,18026.80,18570.33,2
2026-07-13,CR2,211575,N,2025,Kia,Carnival,35,23048.05,25544.18,0
2026-07-13,CR2,211576,U,2022,Nissan,Sedan,35,25791.03,27954.30,0
2026-07-13,CR2,211577,N,2026,Kia,Sorento,35,38250.17,41340.67,0
2026-07-13,CR3,312941,U,2024,Honda,Truck,35,20410.65,22950.83,0
2026-07-13,CR3,312942,U,2020,Honda,Sedan,35,21302.37,23671.96,1
2026-07-13,CR3,312943,U,2025,Chevrolet,Tahoe,35,24848.10,25658.08,1
2026-07-13,CR3,312944,N,2026,Ford,Super Duty,35,45942.95,52702.05,0
2026-07-13,CR3,312946,U,2020,Nissan,Sedan,35,22737.42,23532.30,2
2026-07-13,CR3,312947,U,2024,Jeep,Truck,35,18418.71,18406.68,2
2026-07-13,CR3,312948,U,2019,Honda,Truck,35,17939.72,20479.52,0
2026-07-13,CR3,312950,N,2026,Ford,Mustang,35,33291.92,33577.74,3
2026-07-13,CR3,312952,N,2025,Ford,Maverick,35,33649.21,33620.51,2
2026-07-13,CR4,412491,U,2017,Hyundai,Ioniq 5,35,16721.62,19170.13,0
2026-07-13,CR4,412492,U,2020,Nissan,SUV,35,17956.30,20108.32,0
2026-07-13,CR4,412494,U,2019,GMC,SUV,35,10309.47,10763.02,3
2026-07-13,CR4,412495,U,2018,Chevrolet,Tahoe,35,18317.87,20685.45,0
2026-07-13,CR4,412497,N,2026,Chevrolet,Trax,35,38759.18,40957.36,3
2026-07-13,CR4,412498,N,2026,Chevrolet,Blazer,35,36532.46,41930.29,0
2026-07-13,CR4,412499,U,2019,Chevrolet,Tahoe,35,22459.78,24518.81,1
2026-07-13,CR1,112225,N,2026,Hyundai,Ioniq 5,34,23157.93,25652.84,1
2026-07-13,CR1,112226,U,2022,Jeep,Truck,34,15557.85,16440.39,1
2026-07-13,CR1,112227,N,2026,Hyundai,Elantra,34,24151.85,24877.61,1
2026-07-13,CR1,112231,U,2021,Ford,Escape,34,17248.18,19734.46,0
2026-07-13,CR2,211578,N,2025,Kia,Seltos,34,36740.62,41153.93,0
2026-07-13,CR2,211581,N,2026,Kia,Forte,34,32360.47,34540.34,0
2026-07-13,CR2,211582,U,2018,Ford,Super Duty,34,19728.44,22445.68,0
2026-07-13,CR2,211584,N,2026,Kia,K5,34,26909.65,30096.15,0
2026-07-13,CR3,312954,N,2026,Ford,Mustang,34,20912.19,22600.25,1
2026-07-13,CR3,312955,N,2025,Ford,Maverick,34,36717.91,39276.89,1
2026-07-13,CR3,312956,N,2026,Ford,Maverick,34,31914.16,34918.56,1
2026-07-13,CR3,312957,N,2025,Ford,Mustang,34,22728.68,24299.24,0
2026-07-13,CR3,312958,U,2024,GMC,Truck,34,25276.85,29192.90,0
2026-07-13,CR3,312959,N,2026,Ford,Maverick,34,40538.46,42895.18,1
2026-07-13,CR3,312960,N,2025,Ford,Expedition,34,27850.43,29867.09,0
2026-07-13,CR4,412500,N,2026,Chevrolet,Equinox,34,30453.87,34854.98,0
2026-07-13,CR4,412503,N,2026,Chevrolet,Blazer,34,36439.24,41072.70,0
2026-07-13,CR4,412507,N,2026,Chevrolet,Trax,34,37957.52,39237.25,3
2026-07-13,CR4,412508,N,2026,Chevrolet,Trax,34,47744.23,53292.79,1
